Sentence #,Word,POS,Tag
,could,0,O
,not,0,O
,resist,0,O
,the,0,O
,temptation,0,O
,to,0,O
,try,0,O
,one,0,O
,.,0,O
Sentence: 3,The,0,O
,rabbit,0,B-per
,sneaked,0,O
,into,0,O
,the,0,O
,garden,0,O
,and,0,O
,found,0,O
,a,0,O
,juicy,0,O
,carrot,0,O
,.,0,O
Sentence: 4,He,0,O
,was,0,O
,about,0,O
,to,0,O
,take,0,O
,a,0,O
,bite,0,O
,when,0,O
,he,0,O
,heard,0,O
,a,0,O
,voice,0,O
,saying,0,O
,",",0,O
,``,0,O
,Stop,0,O
,!,0,O
Sentence: 5,That,0,O
,carrot,0,O
,is,0,O
,not,0,O
,yours,0,O
,!,0,O
,'',0,O
Sentence: 6,The,0,O
,rabbit,0,B-per
,turned,0,O
,around,0,O
,and,0,O
,saw,0,O
,a,0,O
,scarecrow,0,B-per
,guarding,0,O
,the,0,O
,garden,0,O
,.,0,O
Sentence: 7,The,0,O
,scarecrow,0,B-per
,warned,0,O
,the,0,O
,rabbit,0,B-per
,that,0,O
,if,0,O
,he,0,O
,took,0,O
,the,0,O
,carrot,0,O
,",",0,O
,he,0,O
,would,0,O
,be,0,O
,in,0,O
,trouble,0,O
,.,0,O
Sentence: 8,The,0,O
,rabbit,0,B-per
,ignored,0,O
,the,0,O
,scarecrow,0,B-per
,'s,0,O
,warning,0,O
,and,0,O
,took,0,O
,a,0,O
,big,0,O
,bite,0,O
,of,0,O
,the,0,O
,carrot,0,O
,.,0,O
Sentence: 9,Suddenly,0,O
,",",0,O
,he,0,O
,felt,0,O
,a,0,O
,sharp,0,O
,pain,0,O
,in,0,O
,his,0,O
,mouth,0,O
,.,0,O
Sentence: 10,The,0,O
,carrot,0,O
,had,0,O
,been,0,O
,coated,0,O
,with,0,O
,a,0,O
,bitter-tasting,0,O
,substance,0,O
,to,0,O
,keep,0,O
,animals,0,O
,away,0,O
,.,0,O
Sentence: 11,The,0,O
,rabbit,0,B-per
,regretted,0,O
,his,0,O
,decision,0,O
,to,0,O
,steal,0,O
,the,0,O
,carrot,0,O
,and,0,O
,ran,0,O
,away,0,O
,from,0,O
,the,0,O
,garden,0,O
,",",0,O
,feeling,0,O
,sick,0,O
,and,0,O
,guilty,0,O
,.,0,O
Sentence: 12,From,0,O
,that,0,O
,day,0,O
,on,0,O
,",",0,O
,the,0,O
,rabbit,0,B-per
,learned,0,O
,to,0,O
,be,0,O
,patient,0,O
,and,0,O
,wait,0,O
,for,0,O
,things,0,O
,that,0,O
,were,0,O
,rightfully,0,O
,his,0,O
,",",0,O
,instead,0,O
,of,0,O
,trying,0,O
,to,0,O
,take,0,O
,them,0,O
,by,0,O
,force,0,O
,.,0,O
Sentence: 1,A,0,O
,gaunt,0,O
,Wolf,0,B-per
,was,0,O
,almost,0,O
,dead,0,O
,with,0,O
,hunger,0,O
,when,0,O
,he,0,O
,happened,0,O
,to,0,O
,meet,0,O
,a,0,O
,House-dog,0,O
,who,0,O
,was,0,O
,passing,0,O
,by,0,O
,.,0,O
Sentence: 2,“,0,O
,Ah,0,O
,",",0,O
,Cousin,0,O
,",",0,O
,”,0,O
,said,0,O
,the,0,O
,Dog,0,B-per
,.,0,O
Sentence: 3,“,0,O
,I,0,O
,knew,0,O
,how,0,O
,it,0,O
,would,0,O
,be,0,O
,;,0,O
,your,0,O
,irregular,0,O
,life,0,O
,will,0,O
,soon,0,O
,be,0,O
,the,0,O
,ruin,0,O
,of,0,O
,you,0,O
,.,0,O
Sentence: 4,Why,0,O
,do,0,O
,you,0,O
,not,0,O
,work,0,O
,steadily,0,O
,as,0,O
,I,0,O
,do,0,O
,",",0,O
,and,0,O
,get,0,O
,your,0,O
,food,0,O
,regularly,0,O
,given,0,O
,to,0,O
,you,0,O
,?,0,O
,”,0,O
,“,0,O
,I,0,O
,would,0,O
,have,0,O
,no,0,O
,objection,0,O
,",",0,O
,”,0,O
,said,0,O
,the,0,O
,Wolf,0,B-per
,",",0,O
,“,0,O
,if,0,O
,I,0,O
,could,0,O
,only,0,O
,get,0,O
,a,0,O
,place.,0,O
,”,0,O
,“,0,O
,I,0,O
,will,0,O
,easily,0,O
,arrange,0,O
,that,0,O
,for,0,O
,you,0,O
,",",0,O
,”,0,O
,said,0,O
,the,0,O
,Dog,0,B-per
,;,0,O
,“,0,O
,come,0,O
,with,0,O
,me,0,O
,to,0,O
,my,0,O
,master,0,O
,and,0,O
,you,0,O
,shall,0,O
,share,0,O
,my,0,O
,work.,0,O
,”,0,O
,So,0,O
,the,0,O
,Wolf,0,B-per
,and,0,O
,the,0,O
,Dog,0,B-per
,went,0,O
,towards,0,O
,the,0,O
,town,0,O
,together,0,O
,.,0,O
Sentence: 5,On,0,O
,the,0,O
,way,0,O
,there,0,O
,the,0,O
,Wolf,0,B-per
,noticed,0,O
,that,0,O
,the,0,O
,hair,0,O
,on,0,O
,a,0,O
,certain,0,O
,part,0,O
,of,0,O
,the,0,O
,Dog,0,B-per
,’,0,O
,s,0,O
,neck,0,O
,was,0,O
,very,0,O
,much,0,O
,worn,0,O
,away,0,O
,",",0,O
,so,0,O
,he,0,O
,asked,0,O
,him,0,O
,how,0,O
,that,0,O
,had,0,O
,come,0,O
,about,0,O
,.,0,O
Sentence: 6,“,0,O
,Oh,0,O
,",",0,O
,it,0,O
,is,0,O
,nothing,0,O
,",",0,O
,”,0,O
,said,0,O
,the,0,O
,Dog,0,B-per
,.,0,O
Sentence: 7,“,0,O
,That,0,O
,is,0,O
,only,0,O
,the,0,O
,place,0,O
,where,0,O
,the,0,O
,collar,0,O
,is,0,O
,put,0,O
,on,0,O
,at,0,O
,night,0,O
,to,0,O
,keep,0,O
,me,0,O
,chained,0,O
,up,0,O
,;,0,O
,it,0,O
,chafes,0,O
,a,0,O
,bit,0,O
,",",0,O
,but,0,O
,one,0,O
,soon,0,O
,gets,0,O
,used,0,O
,to,0,O
,it.,0,O
,”,0,O
,“,0,O
,Is,0,O
,that,0,O
,all,0,O
,?,0,O
,”,0,O
,said,0,O
,the,0,O
,Wolf,0,B-per
,.,0,O
Sentence: 8,“,0,O
,Then,0,O
,good-bye,0,O
,to,0,O
,you,0,O
,",",0,O
,Master,0,O
,Dog.,0,O
,”,0,O
,Better,0,O
,starve,0,O
,free,0,O
,than,0,O
,be,0,O
,a,0,O
,fat,0,O
,slave,0,O
,.,0,O
Sentence: 1,A,0,O
,MAN,0,B-per
,came,0,O
,into,0,O
,a,0,O
,forest,0,O
,and,0,O
,asked,0,O
,the,0,O
,Trees,0,B-per
,to,0,O
,provide,0,O
,him,0,O
,a,0,O
,handle,0,O
,for,0,O
,his,0,O
,axe,0,O
,.,0,O
Sentence: 2,The,0,O
,Trees,0,B-per
,consented,0,O
,to,0,O
,his,0,O
,request,0,O
,and,0,O
,gave,0,O
,him,0,O
,a,0,O
,young,0,O
,ash-tree,0,O
,.,0,O
Sentence: 3,No,0,O
,sooner,0,O
,had,0,O
,the,0,O
,man,0,B-per
,fitted,0,O
,a,0,O
,new,0,O
,handle,0,O
,to,0,O
,his,0,O
,axe,0,O
,from,0,O
,it,0,O
,",",0,O
,than,0,O
,he,0,O
,began,0,O
,to,0,O
,use,0,O
,it,0,O
,and,0,O
,quickly,0,O
,felled,0,O
,with,0,O
,his,0,O
,strokes,0,O
,the,0,O
,noblest,0,O
,giants,0,O
,of,0,O
,the,0,O
,forest,0,O
,.,0,O
Sentence: 4,An,0,O
,old,0,B-per
,oak,0,B-per
,",",0,O
,lamenting,0,O
,when,0,O
,too,0,O
,late,0,O
,the,0,O
,destruction,0,O
,of,0,O
,his,0,O
,companions,0,O
,",",0,O
,said,0,O
,to,0,O
,a,0,O
,neighboring,0,O
,cedar,0,B-per
,",",0,O
,“,0,O
,The,0,O
,first,0,O
,step,0,O
,has,0,O
,lost,0,O
,us,0,O
,all,0,O
,.,0,O
Sentence: 5,If,0,O
,we,0,O
,had,0,O
,not,0,O
,given,0,O
,up,0,O
,the,0,O
,rights,0,O
,of,0,O
,the,0,O
,ash,0,O
,",",0,O
,we,0,O
,might,0,O
,yet,0,O
,have,0,O
,retained,0,O
,our,0,O
,own,0,O
,privileges,0,O
,and,0,O
,have,0,O
,stood,0,O
,for,0,O
,ages,0,O
,.,0,O
,”,0,O
Sentence: 1,A,0,O
,princess,0,B-per
,meets,0,O
,a,0,O
,frog,0,B-per
,who,0,O
,claims,0,O
,to,0,O
,be,0,O
,a,0,O
,prince,0,O
,under,0,O
,a,0,O
,curse,0,O
,.,0,O
Sentence: 2,The,0,O
,princess,0,B-per
,agrees,0,O
,to,0,O
,help,0,O
,break,0,O
,the,0,O
,curse,0,O
,",",0,O
,and,0,O
,the,0,O
,frog,0,B-per
,transforms,0,O
,back,0,O
,into,0,O
,a,0,O
,prince,0,O
,.,0,O
Sentence: 3,They,0,O
,fall,0,O
,in,0,O
,love,0,O
,and,0,O
,live,0,O
,happily,0,O
,ever,0,O
,after,0,O
,.,0,O
Sentence: 1,An,0,O
,Eagle,0,B-per
,was,0,O
,soaring,0,O
,through,0,O
,the,0,O
,air,0,O
,when,0,O
,suddenly,0,O
,it,0,O
,heard,0,O
,the,0,O
,whizz,0,O
,of,0,O
,an,0,O
,Arrow,0,B-per
,",",0,O
,and,0,O
,felt,0,O
,itself,0,O
,wounded,0,O
,to,0,O
,death,0,O
,.,0,O
Sentence: 2,Slowly,0,O
,it,0,O
,fluttered,0,O
,down,0,O
,to,0,O
,the,0,O
,earth,0,O
,",",0,O
,with,0,O
,its,0,O
,life-blood,0,O
,pouring,0,O
,out,0,O
,of,0,O
,it,0,O
,.,0,O
Sentence: 3,Looking,0,O
,down,0,O
,upon,0,O
,the,0,O
,Arrow,0,B-per
,with,0,O
,which,0,O
,it,0,O
,had,0,O
,been,0,O
,pierced,0,O
,",",0,O
,it,0,O
,found,0,O
,that,0,O
,the,0,O
,shaft,0,O
,of,0,O
,the,0,O
,Arrow,0,B-per
,had,0,O
,been,0,O
,feathered,0,O
,with,0,O
,one,0,O
,of,0,O
,its,0,O
,own,0,O
,plumes,0,O
,.,0,O
Sentence: 4,“,0,O
,Alas,0,O
,!,0,O
,”,0,O
,it,0,O
,cried,0,O
,",",0,O
,as,0,O
,it,0,O
,died,0,O
,",",0,O
,“,0,O
,We,0,O
,often,0,O
,give,0,O
,our,0,O
,enemies,0,O
,the,0,O
,means,0,O
,for,0,O
,our,0,O
,own,0,O
,destruction,0,O
,.,0,O
,”,0,O
Sentence: 1,A,0,O
,TRUMPETER,0,B-per
,",",0,O
,bravely,0,O
,leading,0,O
,on,0,O
,the,0,O
,soldiers,0,B-per
,",",0,O
,was,0,O
,captured,0,O
,by,0,O
,the,0,O
,enemy,0,O
,.,0,O
Sentence: 2,He,0,O
,cried,0,O
,out,0,O
,to,0,O
,his,0,O
,captors,0,B-per
,",",0,O
,“,0,O
,Pray,0,O
,spare,0,O
,me,0,O
,",",0,O
,and,0,O
,do,0,O
,not,0,O
,take,0,O
,my,0,O
,life,0,O
,without,0,O
,cause,0,O
,or,0,O
,without,0,O
,inquiry,0,O
,.,0,O
Sentence: 3,I,0,O
,have,0,O
,not,0,O
,slain,0,O
,a,0,O
,single,0,O
,man,0,O
,of,0,O
,your,0,O
,troop,0,O
,.,0,O
Sentence: 4,I,0,O
,have,0,O
,no,0,O
,arms,0,O
,",",0,O
,and,0,O
,carry,0,O
,nothing,0,O
,but,0,O
,this,0,O
,one,0,O
,brass,0,O
,trumpet.,0,O
,”,0,O
,“,0,O
,That,0,O
,is,0,O
,the,0,O
,very,0,O
,reason,0,O
,for,0,O
,which,0,O
,you,0,O
,should,0,O
,be,0,O
,put,0,O
,to,0,O
,death,0,O
,",",0,O
,”,0,O
,they,0,O
,said,0,O
,;,0,O
,“,0,O
,for,0,O
,",",0,O
,while,0,O
,you,0,O
,do,0,O
,not,0,O
,fight,0,O
,yourself,0,O
,",",0,O
,your,0,O
,trumpet,0,O
,stirs,0,O
,all,0,O
,the,0,O
,others,0,O
,to,0,O
,battle,0,O
,.,0,O
,”,0,O
Sentence: 1,The,0,O
,gods,0,O
,were,0,O
,once,0,O
,disputing,0,O
,whether,0,O
,it,0,O
,was,0,O
,possible,0,O
,for,0,O
,a,0,O
,living,0,O
,being,0,O
,to,0,O
,change,0,O
,its,0,O
,nature,0,O
,.,0,O
Sentence: 2,Jupiter,0,B-per
,said,0,O
,“,0,O
,Yes,0,O
,",",0,O
,”,0,O
,but,0,O
,Venus,0,B-per
,said,0,O
,“,0,O
,No.,0,O
,”,0,O
,So,0,O
,",",0,O
,to,0,O
,try,0,O
,the,0,O
,question,0,O
,",",0,O
,Jupiter,0,B-per
,turned,0,O
,a,0,O
,Cat,0,B-per
,into,0,O
,a,0,O
,Maiden,0,B-per
,",",0,O
,and,0,O
,gave,0,O
,her,0,O
,to,0,O
,a,0,O
,young,0,O
,man,0,O
,for,0,O
,a,0,O
,wife,0,O
,.,0,O
Sentence: 3,The,0,O
,wedding,0,O
,was,0,O
,duly,0,O
,performed,0,O
,and,0,O
,the,0,O
,young,0,O
,couple,0,O
,sat,0,O
,down,0,O
,to,0,O
,the,0,O
,wedding-feast,0,O
,.,0,O
Sentence: 4,“,0,O
,See,0,O
,",",0,O
,”,0,O
,said,0,O
,Jupiter,0,B-per
,",",0,O
,to,0,O
,Venus,0,B-per
,",",0,O
,“,0,O
,how,0,O
,becomingly,0,O
,she,0,O
,behaves,0,O
,.,0,O
Sentence: 5,Who,0,O
,could,0,O
,tell,0,O
,that,0,O
,yesterday,0,O
,she,0,O
,was,0,O
,but,0,O
,a,0,O
,Cat,0,B-per
,?,0,O
Sentence: 6,Surely,0,O
,her,0,O
,nature,0,O
,is,0,O
,changed,0,O
,?,0,O
,”,0,O
,“,0,O
,Wait,0,O
,a,0,O
,minute,0,O
,",",0,O
,”,0,O
,replied,0,O
,Venus,0,B-per
,",",0,O
,and,0,O
,let,0,O
,loose,0,O
,a,0,O
,mouse,0,O
,into,0,O
,the,0,O
,room,0,O
,.,0,O
Sentence: 7,No,0,O
,sooner,0,O
,did,0,O
,the,0,O
,bride,0,O
,see,0,O
,this,0,O
,than,0,O
,she,0,O
,jumped,0,O
,up,0,O
,from,0,O
,her,0,O
,seat,0,O
,and,0,O
,tried,0,O
,to,0,O
,pounce,0,O
,upon,0,O
,the,0,O
,mouse,0,O
,.,0,O
Sentence: 8,“,0,O
,Ah,0,O
,",",0,O
,you,0,O
,see,0,O
,",",0,O
,”,0,O
,said,0,O
,Venus,0,B-per
,",",0,O
,“,0,O
,Nature,0,O
,will,0,O
,out,0,O
,.,0,O
,”,0,O
Sentence: 1,There,0,O
,was,0,O
,once,0,O
,a,0,O
,poor,0,B-per
,girl,0,B-per
,who,0,O
,lived,0,O
,in,0,O
,a,0,O
,small,0,O
,village,0,O
,.,0,O
Sentence: 2,She,0,O
,had,0,O
,nothing,0,O
,but,0,O
,a,0,O
,kind,0,O
,heart,0,O
,and,0,O
,a,0,O
,desire,0,O
,to,0,O
,help,0,O
,others,0,O
,.,0,O
Sentence: 3,One,0,O
,day,0,O
,",",0,O
,a,0,O
,rich,0,O
,merchant,0,B-per
,came,0,O
,to,0,O
,the,0,O
,village,0,O
,and,0,O
,offered,0,O
,a,0,O
,reward,0,O
,to,0,O
,anyone,0,O
,who,0,O
,could,0,O
,solve,0,O
,a,0,O
,difficult,0,O
,riddle,0,O
,.,0,O
Sentence: 4,The,0,O
,poor,0,B-per
,girl,0,B-per
,was,0,O
,intrigued,0,O
,and,0,O
,decided,0,O
,to,0,O
,try,0,O
,her,0,O
,luck,0,O
,.,0,O
Sentence: 5,She,0,O
,went,0,O
,to,0,O
,the,0,O
,merchant,0,B-per
,and,0,O
,asked,0,O
,to,0,O
,hear,0,O
,the,0,O
,riddle,0,O
,.,0,O
Sentence: 6,The,0,O
,merchant,0,B-per
,said,0,O
,",",0,O
,``,0,O
,What,0,O
,is,0,O
,greater,0,O
,than,0,O
,God,0,O
,",",0,O
,more,0,O
,evil,0,O
,than,0,O
,the,0,O
,devil,0,O
,",",0,O
,the,0,O
,poor,0,B-per
,have,0,O
,it,0,O
,",",0,O
,the,0,O
,rich,0,O
,need,0,O
,it,0,O
,",",0,O
,and,0,O
,if,0,O
,you,0,O
,eat,0,O
,it,0,O
,",",0,O
,you,0,O
,will,0,O
,die,0,O
,?,0,O
,'',0,O
Sentence: 7,The,0,O
,poor,0,B-per
,girl,0,B-per
,thought,0,O
,long,0,O
,and,0,O
,hard,0,O
,but,0,O
,could,0,O
,not,0,O
,come,0,O
,up,0,O
,with,0,O
,an,0,O
,answer,0,O
,.,0,O
Sentence: 8,The,0,O
,next,0,O
,day,0,O
,",",0,O
,she,0,O
,went,0,O
,to,0,O
,the,0,O
,merchant,0,B-per
,and,0,O
,said,0,O
,",",0,O
,``,0,O
,I,0,O
,do,0,O
,not,0,O
,know,0,O
,the,0,O
,answer,0,O
,to,0,O
,your,0,O
,riddle,0,O
,",",0,O
,but,0,O
,I,0,O
,have,0,O
,a,0,O
,gift,0,O
,for,0,O
,you,0,O
,.,0,O
,'',0,O
Sentence: 9,She,0,O
,gave,0,O
,him,0,O
,a,0,O
,small,0,O
,box,0,O
,and,0,O
,said,0,O
,",",0,O
,``,0,O
,Please,0,O
,open,0,O
,this,0,O
,when,0,O
,you,0,O
,are,0,O
,feeling,0,O
,sad,0,O
,or,0,O
,discouraged,0,O
,.,0,O
,'',0,O
Sentence: 10,The,0,O
,merchant,0,B-per
,was,0,O
,puzzled,0,O
,but,0,O
,took,0,O
,the,0,O
,box,0,O
,and,0,O
,the,0,O
,poor,0,B-per
,girl,0,B-per
,'s,0,O
,gift,0,O
,.,0,O
Sentence: 11,When,0,O
,he,0,O
,opened,0,O
,the,0,O
,box,0,O
,",",0,O
,he,0,O
,found,0,O
,a,0,O
,small,0,O
,note,0,O
,that,0,O
,read,0,O
,",",0,O
,``,0,O
,This,0,O
,too,0,O
,shall,0,O
,pass,0,O
,.,0,O
,'',0,O
Sentence: 12,The,0,O
,merchant,0,B-per
,was,0,O
,touched,0,O
,by,0,O
,the,0,O
,poor,0,B-per
,girl,0,B-per
,'s,0,O
,kindness,0,O
,and,0,O
,realized,0,O
,that,0,O
,even,0,O
,though,0,O
,he,0,O
,was,0,O
,wealthy,0,O
,",",0,O
,he,0,O
,needed,0,O
,to,0,O
,be,0,O
,reminded,0,O
,that,0,O
,nothing,0,O
,in,0,O
,life,0,O
,lasts,0,O
,forever,0,O
,.,0,O
Sentence: 13,From,0,O
,that,0,O
,day,0,O
,forward,0,O
,",",0,O
,the,0,O
,merchant,0,B-per
,became,0,O
,more,0,O
,compassionate,0,O
,and,0,O
,generous,0,O
,to,0,O
,others,0,O
,.,0,O
Sentence: 14,And,0,O
,the,0,O
,poor,0,B-per
,girl,0,B-per
,",",0,O
,although,0,O
,still,0,O
,poor,0,B-per
,",",0,O
,felt,0,O
,rich,0,O
,in,0,O
,her,0,O
,heart,0,O
,knowing,0,O
,that,0,O
,she,0,O
,had,0,O
,made,0,O
,a,0,O
,difference,0,O
,in,0,O
,someone,0,O
,'s,0,O
,life,0,O
,.,0,O
Sentence: 1,Once,0,O
,upon,0,O
,a,0,O
,time,0,O
,",",0,O
,three,0,B-per
,little,0,O
,pigs,0,B-per
,decided,0,O
,to,0,O
,build,0,O
,their,0,O
,houses,0,O
,.,0,O
Sentence: 2,The,0,O
,first,0,O
,pig,0,O
,built,0,O
,his,0,O
,house,0,O
,of,0,O
,straw,0,O
,",",0,O
,the,0,O
,second,0,O
,pig,0,O
,built,0,O
,his,0,O
,house,0,O
,of,0,O
,sticks,0,O
,",",0,O
,and,0,O
,the,0,O
,third,0,O
,pig,0,O
,built,0,O
,his,0,O
,house,0,O
,of,0,O
,bricks,0,O
,.,0,O
Sentence: 3,One,0,O
,day,0,O
,",",0,O
,a,0,O
,hungry,0,O
,wolf,0,B-per
,came,0,O
,to,0,O
,the,0,O
,area,0,O
,and,0,O
,saw,0,O
,the,0,O
,houses,0,O
,.,0,O
Sentence: 4,He,0,O
,first,0,O
,tried,0,O
,to,0,O
,enter,0,O
,the,0,O
,straw,0,O
,house,0,O
,but,0,O
,blew,0,O
,it,0,O
,down,0,O
,easily,0,O
,.,0,O
Sentence: 5,He,0,O
,then,0,O
,tried,0,O
,to,0,O
,enter,0,O
,the,0,O
,stick,0,O
,house,0,O
,but,0,O
,also,0,O
,blew,0,O
,it,0,O
,down,0,O
,easily,0,O
,.,0,O
Sentence: 6,However,0,O
,",",0,O
,when,0,O
,he,0,O
,tried,0,O
,to,0,O
,enter,0,O
,the,0,O
,brick,0,O
,house,0,O
,",",0,O
,he,0,O
,failed,0,O
,to,0,O
,do,0,O
,so,0,O
,.,0,O
Sentence: 7,The,0,O
,pigs,0,B-per
,were,0,O
,able,0,O
,to,0,O
,outsmart,0,O
,the,0,O
,wolf,0,B-per
,and,0,O
,live,0,O
,happily,0,O
,ever,0,O
,after,0,O
,.,0,O
Sentence: 1,TWO,0,B-per
,MEN,0,B-per
,",",0,O
,one,0,O
,who,0,O
,always,0,O
,spoke,0,O
,the,0,O
,truth,0,O
,and,0,O
,the,0,O
,other,0,O
,who,0,O
,told,0,O
,nothing,0,O
,but,0,O
,lies,0,O
,",",0,O
,were,0,O
,traveling,0,O
,together,0,O
,and,0,O
,by,0,O
,chance,0,O
,came,0,O
,to,0,O
,the,0,O
,land,0,O
,of,0,O
,Apes,0,O
,.,0,O
Sentence: 2,One,0,O
,of,0,O
,the,0,O
,Apes,0,O
,",",0,O
,who,0,O
,had,0,O
,raised,0,O
,himself,0,O
,to,0,O
,be,0,O
,king,0,B-per
,",",0,O
,commanded,0,O
,them,0,O
,to,0,O
,be,0,O
,seized,0,O
,and,0,O
,brought,0,O
,before,0,O
,him,0,O
,",",0,O
,that,0,O
,he,0,O
,might,0,O
,know,0,O
,what,0,O
,was,0,O
,said,0,O
,of,0,O
,him,0,O
,among,0,O
,men,0,B-per
,.,0,O
Sentence: 3,He,0,O
,ordered,0,O
,at,0,O
,the,0,O
,same,0,O
,time,0,O
,that,0,O
,all,0,O
,the,0,O
,Apes,0,O
,be,0,O
,arranged,0,O
,in,0,O
,a,0,O
,long,0,O
,row,0,O
,on,0,O
,his,0,O
,right,0,O
,hand,0,O
,and,0,O
,on,0,O
,his,0,O
,left,0,O
,",",0,O
,and,0,O
,that,0,O
,a,0,O
,throne,0,O
,be,0,O
,placed,0,O
,for,0,O
,him,0,O
,",",0,O
,as,0,O
,was,0,O
,the,0,O
,custom,0,O
,among,0,O
,men,0,B-per
,.,0,O
Sentence: 4,After,0,O
,these,0,O
,preparations,0,O
,he,0,O
,signified,0,O
,that,0,O
,the,0,O
,two,0,B-per
,men,0,B-per
,should,0,O
,be,0,O
,brought,0,O
,before,0,O
,him,0,O
,",",0,O
,and,0,O
,greeted,0,O
,them,0,O
,with,0,O
,this,0,O
,salutation,0,O
,:,0,O
,“,0,O
,What,0,O
,sort,0,O
,of,0,O
,a,0,O
,king,0,B-per
,do,0,O
,I,0,O
,seem,0,O
,to,0,O
,you,0,O
,to,0,O
,be,0,O
,",",0,O
,O,0,O
,strangers,0,O
,?,0,O
,”,0,O
,The,0,O
,Lying,0,B-per
,Traveler,0,B-per
,replied,0,O
,",",0,O
,“,0,O
,You,0,O
,seem,0,O
,to,0,O
,me,0,O
,a,0,O
,most,0,O
,mighty,0,O
,king.,0,O
,”,0,O
,“,0,O
,And,0,O
,what,0,O
,is,0,O
,your,0,O
,estimate,0,O
,of,0,O
,those,0,O
,you,0,O
,see,0,O
,around,0,O
,me,0,O
,?,0,O
,”,0,O
,“,0,O
,These,0,O
,",",0,O
,”,0,O
,he,0,O
,made,0,O
,answer,0,O
,",",0,O
,“,0,O
,are,0,O
,worthy,0,O
,companions,0,O
,of,0,O
,yourself,0,O
,",",0,O
,fit,0,O
,at,0,O
,least,0,O
,to,0,O
,be,0,O
,ambassadors,0,O
,and,0,O
,leaders,0,O
,of,0,O
,armies.,0,O
,”,0,O
,The,0,O
,Ape,0,O
,and,0,O
,all,0,O
,his,0,O
,court,0,O
,",",0,O
,gratified,0,O
,with,0,O
,the,0,O
,lie,0,O
,",",0,O
,commanded,0,O
,that,0,O
,a,0,O
,handsome,0,O
,present,0,O
,be,0,O
,given,0,O
,to,0,O
,the,0,O
,flatterer,0,O
,.,0,O
Sentence: 5,On,0,O
,this,0,O
,the,0,O
,truthful,0,B-per
,Traveler,0,B-per
,thought,0,O
,to,0,O
,himself,0,O
,",",0,O
,“,0,O
,If,0,O
,so,0,O
,great,0,O
,a,0,O
,reward,0,O
,be,0,O
,given,0,O
,for,0,O
,a,0,O
,lie,0,O
,",",0,O
,with,0,O
,what,0,O
,gift,0,O
,may,0,O
,not,0,O
,I,0,O
,be,0,O
,rewarded,0,O
,",",0,O
,if,0,O
,",",0,O
,according,0,O
,to,0,O
,my,0,O
,custom,0,O
,",",0,O
,I,0,O
,tell,0,O
,the,0,O
,truth,0,O
,?,0,O
,”,0,O
,The,0,O
,Ape,0,O
,quickly,0,O
,turned,0,O
,to,0,O
,him,0,O
,.,0,O
Sentence: 6,“,0,O
,And,0,O
,pray,0,O
,how,0,O
,do,0,O
,I,0,O
,and,0,O
,these,0,O
,my,0,O
,friends,0,O
,around,0,O
,me,0,O
,seem,0,O
,to,0,O
,you,0,O
,?,0,O
,”,0,O
,“,0,O
,Thou,0,O
,art,0,O
,",",0,O
,”,0,O
,he,0,O
,said,0,O
,",",0,O
,“,0,O
,a,0,O
,most,0,O
,excellent,0,O
,Ape,0,O
,",",0,O
,and,0,O
,all,0,O
,these,0,O
,thy,0,O
,companions,0,O
,after,0,O
,thy,0,O
,example,0,O
,are,0,O
,excellent,0,O
,Apes,0,O
,too.,0,O
,”,0,O
,The,0,O
,King,0,B-per
,of,0,O
,the,0,O
,Apes,0,O
,",",0,O
,enraged,0,O
,at,0,O
,hearing,0,O
,these,0,O
,truths,0,O
,",",0,O
,gave,0,O
,him,0,O
,over,0,O
,to,0,O
,the,0,O
,teeth,0,O
,and,0,O
,claws,0,O
,of,0,O
,his,0,O
,companions,0,O
,.,0,O
Sentence: 1,Once,0,O
,upon,0,O
,a,0,O
,time,0,O
,",",0,O
,a,0,O
,Tortoise,0,B-per
,and,0,O
,a,0,O
,Hare,0,B-per
,decided,0,O
,to,0,O
,have,0,O
,a,0,O
,race,0,O
,.,0,O
Sentence: 2,The,0,O
,Hare,0,B-per
,was,0,O
,very,0,O
,fast,0,O
,and,0,O
,confident,0,O
,",",0,O
,while,0,O
,the,0,O
,Tortoise,0,B-per
,was,0,O
,slow,0,O
,and,0,O
,steady,0,O
,.,0,O
Sentence: 3,The,0,O
,Hare,0,B-per
,ran,0,O
,so,0,O
,fast,0,O
,that,0,O
,he,0,O
,soon,0,O
,got,0,O
,ahead,0,O
,of,0,O
,the,0,O
,Tortoise,0,B-per
,and,0,O
,decided,0,O
,to,0,O
,take,0,O
,a,0,O
,nap,0,O
,under,0,O
,a,0,O
,tree,0,O
,.,0,O
Sentence: 4,When,0,O
,he,0,O
,woke,0,O
,up,0,O
,",",0,O
,he,0,O
,found,0,O
,that,0,O
,the,0,O
,Tortoise,0,B-per
,had,0,O
,passed,0,O
,him,0,O
,and,0,O
,was,0,O
,close,0,O
,to,0,O
,the,0,O
,finish,0,O
,line,0,O
,.,0,O
Sentence: 5,The,0,O
,Hare,0,B-per
,ran,0,O
,as,0,O
,fast,0,O
,as,0,O
,he,0,O
,could,0,O
,",",0,O
,but,0,O
,he,0,O
,was,0,O
,too,0,O
,late,0,O
,.,0,O
Sentence: 6,The,0,O
,Tortoise,0,B-per
,won,0,O
,the,0,O
,race,0,O
,.,0,O
Sentence: 7,The,0,O
,moral,0,O
,of,0,O
,the,0,O
