Sentence #,Word,POS,Tag
,seized,0,O
,his,0,O
,axe,0,O
,",",0,O
,and,0,O
,with,0,O
,one,0,O
,stroke,0,O
,cut,0,O
,the,0,O
,Serpent,0,B-per
,in,0,O
,two,0,O
,.,0,O
Sentence: 8,“,0,O
,Ah,0,O
,",",0,O
,”,0,O
,said,0,O
,he,0,O
,",",0,O
,“,0,O
,No,0,O
,gratitude,0,O
,from,0,O
,the,0,O
,wicked,0,O
,.,0,O
,”,0,O
Sentence: 1,By,0,O
,an,0,O
,unlucky,0,O
,chance,0,O
,a,0,O
,Fox,0,B-per
,fell,0,O
,into,0,O
,a,0,O
,deep,0,O
,well,0,O
,from,0,O
,which,0,O
,he,0,O
,could,0,O
,not,0,O
,get,0,O
,out,0,O
,.,0,O
Sentence: 2,A,0,O
,Goat,0,B-per
,passed,0,O
,by,0,O
,shortly,0,O
,afterwards,0,O
,",",0,O
,and,0,O
,asked,0,O
,the,0,O
,Fox,0,B-per
,what,0,O
,he,0,O
,was,0,O
,doing,0,O
,down,0,O
,there,0,O
,.,0,O
Sentence: 3,“,0,O
,Oh,0,O
,",",0,O
,have,0,O
,you,0,O
,not,0,O
,heard,0,O
,?,0,O
,”,0,O
,said,0,O
,the,0,O
,Fox,0,B-per
,;,0,O
,“,0,O
,there,0,O
,is,0,O
,going,0,O
,to,0,O
,be,0,O
,a,0,O
,great,0,O
,drought,0,O
,",",0,O
,so,0,O
,I,0,O
,jumped,0,O
,down,0,O
,here,0,O
,in,0,O
,order,0,O
,to,0,O
,be,0,O
,sure,0,O
,to,0,O
,have,0,O
,water,0,O
,by,0,O
,me,0,O
,.,0,O
Sentence: 4,Why,0,O
,don,0,O
,’,0,O
,t,0,O
,you,0,O
,come,0,O
,down,0,O
,too,0,O
,?,0,O
,”,0,O
,The,0,O
,Goat,0,B-per
,thought,0,O
,well,0,O
,of,0,O
,this,0,O
,advice,0,O
,",",0,O
,and,0,O
,jumped,0,O
,down,0,O
,into,0,O
,the,0,O
,well,0,O
,.,0,O
Sentence: 5,But,0,O
,the,0,O
,Fox,0,B-per
,immediately,0,O
,jumped,0,O
,on,0,O
,her,0,O
,back,0,O
,",",0,O
,and,0,O
,by,0,O
,putting,0,O
,his,0,O
,foot,0,O
,on,0,O
,her,0,O
,long,0,O
,horns,0,O
,managed,0,O
,to,0,O
,jump,0,O
,up,0,O
,to,0,O
,the,0,O
,edge,0,O
,of,0,O
,the,0,O
,well,0,O
,.,0,O
Sentence: 6,“,0,O
,Good-bye,0,O
,",",0,O
,friend,0,O
,",",0,O
,”,0,O
,said,0,O
,the,0,O
,Fox,0,B-per
,",",0,O
,“,0,O
,remember,0,O
,next,0,O
,time,0,O
,",",0,O
,“,0,O
,Never,0,O
,trust,0,O
,the,0,O
,advice,0,O
,of,0,O
,a,0,O
,man,0,O
,in,0,O
,difficulties,0,O
,.,0,O
,”,0,O
Sentence: 1,Once,0,O
,when,0,O
,a,0,O
,Lion,0,B-per
,was,0,O
,asleep,0,O
,a,0,O
,little,0,O
,Mouse,0,B-per
,began,0,O
,running,0,O
,up,0,O
,and,0,O
,down,0,O
,upon,0,O
,him,0,O
,;,0,O
,this,0,O
,soon,0,O
,wakened,0,O
,the,0,O
,Lion,0,B-per
,",",0,O
,who,0,O
,placed,0,O
,his,0,O
,huge,0,O
,paw,0,O
,upon,0,O
,him,0,O
,",",0,O
,and,0,O
,opened,0,O
,his,0,O
,big,0,O
,jaws,0,O
,to,0,O
,swallow,0,O
,him,0,O
,.,0,O
Sentence: 2,“,0,O
,Pardon,0,O
,",",0,O
,O,0,O
,King,0,B-per
,",",0,O
,”,0,O
,cried,0,O
,the,0,O
,little,0,O
,Mouse,0,B-per
,:,0,O
,“,0,O
,forgive,0,O
,me,0,O
,this,0,O
,time,0,O
,",",0,O
,I,0,O
,shall,0,O
,never,0,O
,forget,0,O
,it,0,O
,:,0,O
,who,0,O
,knows,0,O
,but,0,O
,what,0,O
,I,0,O
,may,0,O
,be,0,O
,able,0,O
,to,0,O
,do,0,O
,you,0,O
,a,0,O
,turn,0,O
,some,0,O
,of,0,O
,these,0,O
,days,0,O
,?,0,O
,”,0,O
,The,0,O
,Lion,0,B-per
,was,0,O
,so,0,O
,tickled,0,O
,at,0,O
,the,0,O
,idea,0,O
,of,0,O
,the,0,O
,Mouse,0,B-per
,being,0,O
,able,0,O
,to,0,O
,help,0,O
,him,0,O
,",",0,O
,that,0,O
,he,0,O
,lifted,0,O
,up,0,O
,his,0,O
,paw,0,O
,and,0,O
,let,0,O
,him,0,O
,go,0,O
,.,0,O
Sentence: 3,Some,0,O
,time,0,O
,after,0,O
,the,0,O
,Lion,0,B-per
,was,0,O
,caught,0,O
,in,0,O
,a,0,O
,trap,0,O
,",",0,O
,and,0,O
,the,0,O
,hunters,0,B-per
,who,0,O
,desired,0,O
,to,0,O
,carry,0,O
,him,0,O
,alive,0,O
,to,0,O
,the,0,O
,King,0,B-per
,",",0,O
,tied,0,O
,him,0,O
,to,0,O
,a,0,O
,tree,0,O
,while,0,O
,they,0,O
,went,0,O
,in,0,O
,search,0,O
,of,0,O
,a,0,O
,waggon,0,O
,to,0,O
,carry,0,O
,him,0,O
,on,0,O
,.,0,O
Sentence: 4,Just,0,O
,then,0,O
,the,0,O
,little,0,O
,Mouse,0,B-per
,happened,0,O
,to,0,O
,pass,0,O
,by,0,O
,",",0,O
,and,0,O
,seeing,0,O
,the,0,O
,sad,0,O
,plight,0,O
,in,0,O
,which,0,O
,the,0,O
,Lion,0,B-per
,was,0,O
,",",0,O
,went,0,O
,up,0,O
,to,0,O
,him,0,O
,and,0,O
,soon,0,O
,gnawed,0,O
,away,0,O
,the,0,O
,ropes,0,O
,that,0,O
,bound,0,O
,the,0,O
,King,0,B-per
,of,0,O
,the,0,O
,Beasts,0,O
,.,0,O
Sentence: 5,“,0,O
,Was,0,O
,I,0,O
,not,0,O
,right,0,O
,?,0,O
,”,0,O
,said,0,O
,the,0,O
,little,0,O
,Mouse,0,B-per
,.,0,O
Sentence: 6,Little,0,O
,friends,0,O
,may,0,O
,prove,0,O
,great,0,O
,friends,0,O
,.,0,O
Sentence: 1,When,0,O
,first,0,O
,the,0,O
,Fox,0,B-per
,saw,0,O
,the,0,O
,Lion,0,B-per
,he,0,O
,was,0,O
,terribly,0,O
,frightened,0,O
,",",0,O
,and,0,O
,ran,0,O
,away,0,O
,and,0,O
,hid,0,O
,himself,0,O
,in,0,O
,the,0,O
,wood,0,O
,.,0,O
Sentence: 2,Next,0,O
,time,0,O
,however,0,O
,he,0,O
,came,0,O
,near,0,O
,the,0,O
,King,0,O
,of,0,O
,Beasts,0,O
,he,0,O
,stopped,0,O
,at,0,O
,a,0,O
,safe,0,O
,distance,0,O
,and,0,O
,watched,0,O
,him,0,O
,pass,0,O
,by,0,O
,.,0,O
Sentence: 3,The,0,O
,third,0,O
,time,0,O
,they,0,O
,came,0,O
,near,0,O
,one,0,O
,another,0,O
,the,0,O
,Fox,0,B-per
,went,0,O
,straight,0,O
,up,0,O
,to,0,O
,the,0,O
,Lion,0,B-per
,and,0,O
,passed,0,O
,the,0,O
,time,0,O
,of,0,O
,day,0,O
,with,0,O
,him,0,O
,",",0,O
,asking,0,O
,him,0,O
,how,0,O
,his,0,O
,family,0,O
,were,0,O
,",",0,O
,and,0,O
,when,0,O
,he,0,O
,should,0,O
,have,0,O
,the,0,O
,pleasure,0,O
,of,0,O
,seeing,0,O
,him,0,O
,again,0,O
,;,0,O
,then,0,O
,turning,0,O
,his,0,O
,tail,0,O
,",",0,O
,he,0,O
,parted,0,O
,from,0,O
,the,0,O
,Lion,0,B-per
,without,0,O
,much,0,O
,ceremony,0,O
,.,0,O
Sentence: 4,Familiarity,0,O
,breeds,0,O
,contempt,0,O
,.,0,O
Sentence: 1,Now,0,O
,you,0,O
,must,0,O
,know,0,O
,that,0,O
,a,0,O
,Town,0,B-per
,Mouse,0,B-per
,once,0,O
,upon,0,O
,a,0,O
,time,0,O
,went,0,O
,on,0,O
,a,0,O
,visit,0,O
,to,0,O
,his,0,O
,cousin,0,O
,in,0,O
,the,0,O
,country,0,B-per
,.,0,O
Sentence: 2,He,0,O
,was,0,O
,rough,0,O
,and,0,O
,ready,0,O
,",",0,O
,this,0,O
,cousin,0,O
,",",0,O
,but,0,O
,he,0,O
,loved,0,O
,his,0,O
,town,0,B-per
,friend,0,O
,and,0,O
,made,0,O
,him,0,O
,heartily,0,O
,welcome,0,O
,.,0,O
Sentence: 3,Beans,0,O
,and,0,O
,bacon,0,O
,",",0,O
,cheese,0,O
,and,0,O
,bread,0,O
,",",0,O
,were,0,O
,all,0,O
,he,0,O
,had,0,O
,to,0,O
,offer,0,O
,",",0,O
,but,0,O
,he,0,O
,offered,0,O
,them,0,O
,freely,0,O
,.,0,O
Sentence: 4,The,0,O
,Town,0,B-per
,Mouse,0,B-per
,rather,0,O
,turned,0,O
,up,0,O
,his,0,O
,long,0,O
,nose,0,O
,at,0,O
,this,0,O
,country,0,B-per
,fare,0,O
,",",0,O
,and,0,O
,said,0,O
,:,0,O
,“,0,O
,I,0,O
,can,0,O
,not,0,O
,understand,0,O
,",",0,O
,Cousin,0,O
,",",0,O
,how,0,O
,you,0,O
,can,0,O
,put,0,O
,up,0,O
,with,0,O
,such,0,O
,poor,0,O
,food,0,O
,as,0,O
,this,0,O
,",",0,O
,but,0,O
,of,0,O
,course,0,O
,you,0,O
,can,0,O
,not,0,O
,expect,0,O
,anything,0,O
,better,0,O
,in,0,O
,the,0,O
,country,0,B-per
,;,0,O
,come,0,O
,you,0,O
,with,0,O
,me,0,O
,and,0,O
,I,0,O
,will,0,O
,show,0,O
,you,0,O
,how,0,O
,to,0,O
,live,0,O
,.,0,O
Sentence: 5,When,0,O
,you,0,O
,have,0,O
,been,0,O
,in,0,O
,town,0,B-per
,a,0,O
,week,0,O
,you,0,O
,will,0,O
,wonder,0,O
,how,0,O
,you,0,O
,could,0,O
,ever,0,O
,have,0,O
,stood,0,O
,a,0,O
,country,0,B-per
,life.,0,O
,”,0,O
,No,0,O
,sooner,0,O
,said,0,O
,than,0,O
,done,0,O
,:,0,O
,the,0,O
,two,0,O
,mice,0,O
,set,0,O
,off,0,O
,for,0,O
,the,0,O
,town,0,B-per
,and,0,O
,arrived,0,O
,at,0,O
,the,0,O
,Town,0,B-per
,Mouse,0,B-per
,’,0,O
,s,0,O
,residence,0,O
,late,0,O
,at,0,O
,night,0,O
,.,0,O
Sentence: 6,“,0,O
,You,0,O
,will,0,O
,want,0,O
,some,0,O
,refreshment,0,O
,after,0,O
,our,0,O
,long,0,O
,journey,0,O
,",",0,O
,”,0,O
,said,0,O
,the,0,O
,polite,0,O
,Town,0,B-per
,Mouse,0,B-per
,",",0,O
,and,0,O
,took,0,O
,his,0,O
,friend,0,O
,into,0,O
,the,0,O
,grand,0,O
,dining-room,0,O
,.,0,O
Sentence: 7,There,0,O
,they,0,O
,found,0,O
,the,0,O
,remains,0,O
,of,0,O
,a,0,O
,fine,0,O
,feast,0,O
,",",0,O
,and,0,O
,soon,0,O
,the,0,O
,two,0,O
,mice,0,O
,were,0,O
,eating,0,O
,up,0,O
,jellies,0,O
,and,0,O
,cakes,0,O
,and,0,O
,all,0,O
,that,0,O
,was,0,O
,nice,0,O
,.,0,O
Sentence: 8,Suddenly,0,O
,they,0,O
,heard,0,O
,growling,0,O
,and,0,O
,barking,0,O
,.,0,O
Sentence: 9,“,0,O
,What,0,O
,is,0,O
,that,0,O
,?,0,O
,”,0,O
,said,0,O
,the,0,O
,Country,0,B-per
,Mouse,0,B-per
,.,0,O
Sentence: 10,“,0,O
,It,0,O
,is,0,O
,only,0,O
,the,0,O
,dogs,0,B-per
,of,0,O
,the,0,O
,house,0,O
,",",0,O
,”,0,O
,answered,0,O
,the,0,O
,other,0,O
,.,0,O
Sentence: 11,“,0,O
,Only,0,O
,!,0,O
,”,0,O
,said,0,O
,the,0,O
,Country,0,B-per
,Mouse,0,B-per
,.,0,O
Sentence: 12,“,0,O
,I,0,O
,do,0,O
,not,0,O
,like,0,O
,that,0,O
,music,0,O
,at,0,O
,my,0,O
,dinner.,0,O
,”,0,O
,Just,0,O
,at,0,O
,that,0,O
,moment,0,O
,the,0,O
,door,0,O
,flew,0,O
,open,0,O
,",",0,O
,in,0,O
,came,0,O
,two,0,O
,huge,0,O
,mastiffs,0,O
,",",0,O
,and,0,O
,the,0,O
,two,0,O
,mice,0,O
,had,0,O
,to,0,O
,scamper,0,O
,down,0,O
,and,0,O
,run,0,O
,off,0,O
,.,0,O
Sentence: 13,“,0,O
,Good-bye,0,O
,",",0,O
,Cousin,0,O
,",",0,O
,”,0,O
,said,0,O
,the,0,O
,Country,0,B-per
,Mouse,0,B-per
,.,0,O
Sentence: 14,“,0,O
,What,0,O
,!,0,O
Sentence: 15,going,0,O
,so,0,O
,soon,0,O
,?,0,O
,”,0,O
,said,0,O
,the,0,O
,other,0,O
,.,0,O
Sentence: 16,“,0,O
,Yes,0,O
,",",0,O
,”,0,O
,he,0,O
,replied,0,O
,;,0,O
,“,0,O
,Better,0,O
,beans,0,O
,and,0,O
,bacon,0,O
,in,0,O
,peace,0,O
,than,0,O
,cakes,0,O
,and,0,O
,ale,0,O
,in,0,O
,fear,0,O
,.,0,O
,”,0,O
Sentence: 1,An,0,O
,old,0,O
,man,0,B-per
,on,0,O
,the,0,O
,point,0,O
,of,0,O
,death,0,O
,summoned,0,O
,his,0,O
,sons,0,B-per
,around,0,O
,him,0,O
,to,0,O
,give,0,O
,them,0,O
,some,0,O
,parting,0,O
,advice,0,O
,.,0,O
Sentence: 2,He,0,O
,ordered,0,O
,his,0,O
,servants,0,O
,to,0,O
,bring,0,O
,in,0,O
,a,0,O
,faggot,0,O
,of,0,O
,sticks,0,O
,",",0,O
,and,0,O
,said,0,O
,to,0,O
,his,0,O
,eldest,0,O
,son,0,O
,:,0,O
,“,0,O
,Break,0,O
,it.,0,O
,”,0,O
,The,0,O
,son,0,O
,strained,0,O
,and,0,O
,strained,0,O
,",",0,O
,but,0,O
,with,0,O
,all,0,O
,his,0,O
,efforts,0,O
,was,0,O
,unable,0,O
,to,0,O
,break,0,O
,the,0,O
,Bundle,0,O
,.,0,O
Sentence: 3,The,0,O
,other,0,O
,sons,0,B-per
,also,0,O
,tried,0,O
,",",0,O
,but,0,O
,none,0,O
,of,0,O
,them,0,O
,was,0,O
,successful,0,O
,.,0,O
Sentence: 4,“,0,O
,Untie,0,O
,the,0,O
,faggots,0,O
,",",0,O
,”,0,O
,said,0,O
,the,0,O
,father,0,O
,",",0,O
,“,0,O
,and,0,O
,each,0,O
,of,0,O
,you,0,O
,take,0,O
,a,0,O
,stick.,0,O
,”,0,O
,When,0,O
,they,0,O
,had,0,O
,done,0,O
,so,0,O
,",",0,O
,he,0,O
,called,0,O
,out,0,O
,to,0,O
,them,0,O
,:,0,O
,“,0,O
,Now,0,O
,",",0,O
,break,0,O
,",",0,O
,”,0,O
,and,0,O
,each,0,O
,stick,0,O
,was,0,O
,easily,0,O
,broken,0,O
,.,0,O
Sentence: 5,“,0,O
,You,0,O
,see,0,O
,my,0,O
,meaning,0,O
,",",0,O
,”,0,O
,said,0,O
,their,0,O
,father,0,O
,.,0,O
Sentence: 6,Union,0,O
,gives,0,O
,strength,0,O
,.,0,O
Sentence: 1,A,0,O
,Crow,0,B-per
,",",0,O
,half-dead,0,O
,with,0,O
,thirst,0,O
,",",0,O
,came,0,O
,upon,0,O
,a,0,O
,Pitcher,0,B-per
,which,0,O
,had,0,O
,once,0,O
,been,0,O
,full,0,O
,of,0,O
,water,0,O
,;,0,O
,but,0,O
,when,0,O
,the,0,O
,Crow,0,B-per
,put,0,O
,its,0,O
,beak,0,O
,into,0,O
,the,0,O
,mouth,0,O
,of,0,O
,the,0,O
,Pitcher,0,B-per
,he,0,O
,found,0,O
,that,0,O
,only,0,O
,very,0,O
,little,0,O
,water,0,O
,was,0,O
,left,0,O
,in,0,O
,it,0,O
,",",0,O
,and,0,O
,that,0,O
,he,0,O
,could,0,O
,not,0,O
,reach,0,O
,far,0,O
,enough,0,O
,down,0,O
,to,0,O
,get,0,O
,at,0,O
,it,0,O
,.,0,O
Sentence: 2,He,0,O
,tried,0,O
,",",0,O
,and,0,O
,he,0,O
,tried,0,O
,",",0,O
,but,0,O
,at,0,O
,last,0,O
,had,0,O
,to,0,O
,give,0,O
,up,0,O
,in,0,O
,despair,0,O
,.,0,O
Sentence: 3,Then,0,O
,a,0,O
,thought,0,O
,came,0,O
,to,0,O
,him,0,O
,",",0,O
,and,0,O
,he,0,O
,took,0,O
,a,0,O
,pebble,0,O
,and,0,O
,dropped,0,O
,it,0,O
,into,0,O
,the,0,O
,Pitcher,0,B-per
,.,0,O
Sentence: 4,Then,0,O
,he,0,O
,took,0,O
,another,0,O
,pebble,0,O
,and,0,O
,dropped,0,O
,it,0,O
,into,0,O
,the,0,O
,Pitcher,0,B-per
,.,0,O
Sentence: 5,Then,0,O
,he,0,O
,took,0,O
,another,0,O
,pebble,0,O
,and,0,O
,dropped,0,O
,that,0,O
,into,0,O
,the,0,O
,Pitcher,0,B-per
,.,0,O
Sentence: 6,Then,0,O
,he,0,O
,took,0,O
,another,0,O
,pebble,0,O
,and,0,O
,dropped,0,O
,that,0,O
,into,0,O
,the,0,O
,Pitcher,0,B-per
,.,0,O
Sentence: 7,Then,0,O
,he,0,O
,took,0,O
,another,0,O
,pebble,0,O
,and,0,O
,dropped,0,O
,that,0,O
,into,0,O
,the,0,O
,Pitcher,0,B-per
,.,0,O
Sentence: 8,Then,0,O
,he,0,O
,took,0,O
,another,0,O
,pebble,0,O
,and,0,O
,dropped,0,O
,that,0,O
,into,0,O
,the,0,O
,Pitcher,0,B-per
,.,0,O
Sentence: 9,At,0,O
,last,0,O
,",",0,O
,at,0,O
,last,0,O
,",",0,O
,he,0,O
,saw,0,O
,the,0,O
,water,0,O
,mount,0,O
,up,0,O
,near,0,O
,him,0,O
,",",0,O
,and,0,O
,after,0,O
,casting,0,O
,in,0,O
,a,0,O
,few,0,O
,more,0,O
,pebbles,0,O
,he,0,O
,was,0,O
,able,0,O
,to,0,O
,quench,0,O
,his,0,O
,thirst,0,O
,and,0,O
,save,0,O
,his,0,O
,life,0,O
,.,0,O
Sentence: 10,Little,0,O
,by,0,O
,little,0,O
,does,0,O
,the,0,O
,trick,0,O
,.,0,O
Sentence: 1,A,0,O
,Jay,0,B-per
,venturing,0,O
,into,0,O
,a,0,O
,yard,0,O
,where,0,O
,Peacocks,0,B-per
,used,0,O
,to,0,O
,walk,0,O
,",",0,O
,found,0,O
,there,0,O
,a,0,O
,number,0,O
,of,0,O
,feathers,0,O
,which,0,O
,had,0,O
,fallen,0,O
,from,0,O
,the,0,O
,Peacocks,0,B-per
,when,0,O
,they,0,O
,were,0,O
,moulting,0,O
,.,0,O
Sentence: 2,He,0,O
,tied,0,O
,them,0,O
,all,0,O
,to,0,O
,his,0,O
,tail,0,O
,and,0,O
,strutted,0,O
,down,0,O
,towards,0,O
,the,0,O
,Peacocks,0,B-per
,.,0,O
Sentence: 3,When,0,O
,he,0,O
,came,0,O
,near,0,O
,them,0,O
,they,0,O
,soon,0,O
,discovered,0,O
,the,0,O
,cheat,0,O
,",",0,O
,and,0,O
,striding,0,O
,up,0,O
,to,0,O
,him,0,O
,pecked,0,O
,at,0,O
,him,0,O
,and,0,O
,plucked,0,O
,away,0,O
,his,0,O
,borrowed,0,O
,plumes,0,O
,.,0,O
Sentence: 4,So,0,O
,the,0,O
,Jay,0,B-per
,could,0,O
,do,0,O
,no,0,O
,better,0,O
,than,0,O
,go,0,O
,back,0,O
,to,0,O
,the,0,O
,other,0,O
,Jays,0,B-per
,",",0,O
,who,0,O
,had,0,O
,watched,0,O
,his,0,O
,behaviour,0,O
,from,0,O
,a,0,O
,distance,0,O
,;,0,O
,but,0,O
,they,0,O
,were,0,O
,equally,0,O
,annoyed,0,O
,with,0,O
,him,0,O
,",",0,O
,and,0,O
,told,0,O
,him,0,O
,:,0,O
,“,0,O
,It,0,O
,is,0,O
,not,0,O
,only,0,O
,fine,0,O
,feathers,0,O
,that,0,O
,make,0,O
,fine,0,O
,birds,0,O
,.,0,O
,”,0,O
Sentence: 1,It,0,O
,happened,0,O
,that,0,O
,a,0,O
,Countryman,0,B-per
,was,0,O
,sowing,0,O
,some,0,O
,hemp,0,O
,seeds,0,O
,in,0,O
,a,0,O
,field,0,O
,where,0,O
,a,0,O
,Swallow,0,B-per
,and,0,O
,some,0,O
,other,0,O
,birds,0,B-per
,were,0,O
,hopping,0,O
,about,0,O
,picking,0,O
,up,0,O
,their,0,O
,food,0,O
,.,0,O
Sentence: 2,“,0,O
,Beware,0,O
,of,0,O
,that,0,O
,man,0,O
,",",0,O
,”,0,O
,quoth,0,O
,the,0,O
,Swallow,0,B-per
,.,0,O
Sentence: 3,“,0,O
,Why,0,O
,",",0,O
,what,0,O
,is,0,O
,he,0,O
,doing,0,O
,?,0,O
,”,0,O
,said,0,O
,the,0,O
,others,0,O
,.,0,O
Sentence: 4,“,0,O
,That,0,O
,is,0,O
,hemp,0,O
,seed,0,O
,he,0,O
,is,0,O
,sowing,0,O
,;,0,O
,be,0,O
,careful,0,O
,to,0,O
,pick,0,O
,up,0,O
,every,0,O
,one,0,O
,of,0,O
,the,0,O
,seeds,0,O
,",",0,O
,or,0,O
,else,0,O
,you,0,O
,will,0,O
,repent,0,O
,it.,0,O
,”,0,O
,The,0,O
,birds,0,B-per
,paid,0,O
,no,0,O
,heed,0,O
,to,0,O
,the,0,O
,Swallow,0,B-per
,’,0,O
,s,0,O
,words,0,O
,",",0,O
,and,0,O
,by,0,O
,and,0,O
,by,0,O
,the,0,O
,hemp,0,O
,grew,0,O
,up,0,O
,and,0,O
,was,0,O
,made,0,O
,into,0,O
,cord,0,O
,",",0,O
,and,0,O
,of,0,O
,the,0,O
,cords,0,O
,nets,0,O
,were,0,O
,made,0,O
,",",0,O
,and,0,O
,many,0,O
,a,0,O
,bird,0,O
,that,0,O
,had,0,O
,despised,0,O
,the,0,O
,Swallow,0,B-per
,’,0,O
,s,0,O
,advice,0,O
,was,0,O
,caught,0,O
,in,0,O
,nets,0,O
,made,0,O
,out,0,O
,of,0,O
,that,0,O
,very,0,O
,hemp,0,O
,.,0,O
Sentence: 5,“,0,O
,What,0,O
,did,0,O
,I,0,O
,tell,0,O
,you,0,O
,?,0,O
,”,0,O
,said,0,O
,the,0,O
,Swallow,0,B-per
,.,0,O
Sentence: 6,Destroy,0,O
,the,0,O
,seed,0,O
,of,0,O
,evil,0,O
,",",0,O
,or,0,O
,it,0,O
,will,0,O
,grow,0,O
,up,0,O
,to,0,O
,your,0,O
,ruin,0,O
,.,0,O
Sentence: 1,A,0,O
,Fox,0,B-per
,once,0,O
,saw,0,O
,a,0,O
,Crow,0,B-per
,fly,0,O
,off,0,O
,with,0,O
,a,0,O
,piece,0,O
,of,0,O
,cheese,0,O
,in,0,O
,its,0,O
,beak,0,O
,and,0,O
,settle,0,O
,on,0,O
,a,0,O
,branch,0,O
,of,0,O
,a,0,O
,tree,0,O
,.,0,O
Sentence: 2,“,0,O
,That,0,O
,’,0,O
,s,0,O
,for,0,O
,me,0,O
,",",0,O
,as,0,O
,I,0,O
,am,0,O
,a,0,O
,Fox,0,B-per
,",",0,O
,”,0,O
,said,0,O
,Master,0,O
,Reynard,0,O
,",",0,O
,and,0,O
,he,0,O
,walked,0,O
,up,0,O
,to,0,O
,the,0,O
,foot,0,O
,of,0,O
,the,0,O
,tree,0,O
,.,0,O
Sentence: 3,“,0,O
,Good-day,0,O
,",",0,O
,Mistress,0,O
,Crow,0,B-per
,",",0,O
,”,0,O
,he,0,O
,cried,0,O
,.,0,O
Sentence: 4,“,0,O
,How,0,O
,well,0,O
,you,0,O
,are,0,O
,looking,0,O
,to-day,0,O
,:,0,O
,how,0,O
,glossy,0,O
,your,0,O
,feathers,0,O
,;,0,O
,how,0,O
,bright,0,O
,your,0,O
,eye,0,O
,.,0,O
Sentence: 5,I,0,O
,feel,0,O
,sure,0,O
,your,0,O
,voice,0,O
,must,0,O
,surpass,0,O
,that,0,O
,of,0,O
,other,0,O
,birds,0,O
,",",0,O
,just,0,O
,as,0,O
,your,0,O
,figure,0,O
,does,0,O
,;,0,O
,let,0,O
,me,0,O
,hear,0,O
,but,0,O
,one,0,O
,song,0,O
,from,0,O
,you,0,O
,that,0,O
,I,0,O
,may,0,O
,greet,0,O
,you,0,O
,as,0,O
,the,0,O
,Queen,0,O
,of,0,O
,Birds.,0,O
,”,0,O
,The,0,O
,Crow,0,B-per
,lifted,0,O
,up,0,O
,her,0,O
,head,0,O
,and,0,O
,began,0,O
,to,0,O
,caw,0,O
,her,0,O
,best,0,O
,",",0,O
,but,0,O
,the,0,O
,moment,0,O
,she,0,O
,opened,0,O
,her,0,O
,mouth,0,O
,the,0,O
,piece,0,O
,of,0,O
,cheese,0,O
,fell,0,O
,to,0,O
,the,0,O
,ground,0,O
,",",0,O
,only,0,O
,to,0,O
,be,0,O
,snapped,0,O
,up,0,O
,by,0,O
,Master,0,O
,Fox,0,B-per
,.,0,O
Sentence: 6,“,0,O
,That,0,O
,will,0,O
,do,0,O
,",",0,O
,”,0,O
,said,0,O
,he,0,O
,.,0,O
Sentence: 7,“,0,O
,That,0,O
,was,0,O
,all,0,O
,I,0,O
,wanted,0,O
,.,0,O
Sentence: 8,In,0,O
,exchange,0,O
,for,0,O
,your,0,O
,cheese,0,O
,I,0,O
,will,0,O
,give,0,O
,you,0,O
,a,0,O
,piece,0,O
,of,0,O
,advice,0,O
,for,0,O
,the,0,O
,future—,0,O
,“,0,O
,Do,0,O
,not,0,O
,trust,0,O
,flatterers.,0,O
,”,0,O
,The,0,O
,Flatter,0,O
,doth,0,O
,rob,0,O
,by,0,O
,stealth,0,O
,",",0,O
,His,0,O
,victim,0,O
,",",0,O
,both,0,O
,of,0,O
,Wit,0,O
,and,0,O
,Wealth,0,O
,.,0,O
Sentence: 1,There,0,O
,was,0,O
,once,0,O
,a,0,O
,Bald,0,B-per
,Man,0,B-per
,who,0,O
,sat,0,O
,down,0,O
,after,0,O
,work,0,O
,on,0,O
,a,0,O
,hot,0,O
,summer,0,O
,’,0,O
,s,0,O
,day,0,O
,.,0,O
Sentence: 2,A,0,O
,Fly,0,B-per
,came,0,O
,up,0,O
,and,0,O
,kept,0,O
,buzzing,0,O
,about,0,O
,his,0,O
,bald,0,B-per
,pate,0,O
,",",0,O
,and,0,O
,stinging,0,O
,him,0,O
,from,0,O
,time,0,O
,to,0,O
,time,0,O
,.,0,O
Sentence: 3,The,0,O
,Man,0,B-per
,aimed,0,O
,a,0,O
,blow,0,O
,at,0,O
,his,0,O
,little,0,O
,enemy,0,O
,",",0,O
,but—_whack_—his,0,O
,palm,0,O
,came,0,O
,on,0,O
,his,0,O
,head,0,O
,instead,0,O
,;,0,O
,again,0,O
,the,0,O
,Fly,0,B-per
,tormented,0,O
,him,0,O
,",",0,O
,but,0,O
,this,0,O
,time,0,O
,the,0,O
,Man,0,B-per
,was,0,O
,wiser,0,O
,and,0,O
,said,0,O
,:,0,O
,“,0,O
,You,0,O
,will,0,O
,only,0,O
,injure,0,O
,yourself,0,O
,if,0,O
,you,0,O
,take,0,O
,notice,0,O
,of,0,O
,despicable,0,O
,enemies,0,O
,.,0,O
,”,0,O
Sentence: 1,A,0,O
,Countryman,0,B-per
,’,0,O
,s,0,O
,son,0,O
,by,0,O
,accident,0,O
,trod,0,O
,upon,0,O
,a,0,O
,Serpent,0,B-per
,’,0,O
,s,0,O
,tail,0,O
,",",0,O
,which,0,O
,turned,0,O
,and,0,O
,bit,0,O
,him,0,O
,so,0,O
